"name","concept_id","source","code"
Respiratory insufficiency,6761,CIEL,"113311"
Renal artery stenosis,4400,CIEL,"113349"
Odontodysplasia,4671,CIEL,"113368"
Decreased fetal movements,3989,CIEL,"113377"
Splenic sequestration,4244,CIEL,"113378"
Serum chloride,2919,CIEL,"1134"
Radiation Dermatitis,4974,CIEL,"113437"
Quadriplegia,8140,CIEL,"113460"
Pyoderma,4829,CIEL,"113469"
Purpura,1231,CIEL,"113478"
"Pulmonary Tuberculosis, Tubercle Bacilli Found (in Sputum) by Microscopy",4747,CIEL,"113489"
Serum carbon dioxide,2925,CIEL,"1135"
Pulmonary embolism,4147,CIEL,"113504"
Psychosis,1209,CIEL,"113517"
Prostatitis,4890,CIEL,"113588"
Prolonged rupture of membranes,7733,CIEL,"113596"
Prolonged pregnancy,4003,CIEL,"113599"
Post term pregnancy,1664,CIEL,"113600"
Prolonged labor,4055,CIEL,"113602"
Female genital prolapse,5193,CIEL,"113612"
Prolapsed umbilical cord,3874,CIEL,"113617"
Profound intellectual disability,7402,CIEL,"113629"
Balance Problem,5677,CIEL,"113633"
Syphilitic chancre,4944,CIEL,"113656"
Malignant Neoplasm of Tongue,5111,CIEL,"113676"
Malignant Neoplasm of Small Intestine,5090,CIEL,"113689"
Malignant Neoplasm of Rectosigmoid Junction,5103,CIEL,"113696"
Malignant Neoplasm of Nasal Cavity,5106,CIEL,"113712"
Malignant Neoplasm of Kidney,5109,CIEL,"113732"
"Malignant Neoplasm of Eye, Part Unspecified",5095,CIEL,"113757"
Malignant neoplasm of colon,5102,CIEL,"113763"
Malignant brain tumour,5137,CIEL,"113771"
Malignant Neoplasm of Biliary Tract,5092,CIEL,"113778"
Malignant Neoplasm of Accessory Sinus,5101,CIEL,"113784"
Primary Gout,4450,CIEL,"113797"
Indeterminate,1172,CIEL,"1138"
Spontaneous bacterial peritonitis,4196,CIEL,"113808"
Prior cesarean delivery,5530,CIEL,"113814"
Prepatellar bursitis,8195,CIEL,"113829"
Premature birth,4343,CIEL,"113841"
Hypertension complicating birth,3975,CIEL,"113858"
Gestational hypertension,4101,CIEL,"113859"
PTSD,4631,CIEL,"113881"
"Post-term infant, not heavy-for-dates",4262,CIEL,"113888"
Peripartum cardiomyopathy,4073,CIEL,"113918"
Postoperative wound infection,5346,CIEL,"113919"
Puerperal infection,4043,CIEL,"113926"
Postmenopausal Status (Age-Related) (Natural),6273,CIEL,"113928"
Pneumonia,4730,CIEL,"114100"
Plague,7922,CIEL,"114120"
Placenta praevia,4100,CIEL,"114127"
Pigmented hairy epidermal nevus,7819,CIEL,"114145"
Low glucose level,1165,CIEL,"11416"
High glucose level,1175,CIEL,"11417"
Pervasive developmental disorder,4600,CIEL,"114187"
Pertussis,4756,CIEL,"114190"
Personality disorder,4604,CIEL,"114193"
Peritonitis,4230,CIEL,"114199"
Peripheral vascular disease,4223,CIEL,"114212"
Periodontal Disease,4656,CIEL,"114240"
Perineal laceration,4791,CIEL,"114244"
Periapical abscess without sinus,4673,CIEL,"114259"
Pathologic Fracture,5162,CIEL,"114311"
Parasomnia,7552,CIEL,"114346"
Paralysis,4864,CIEL,"114362"
Pancytopenia,7228,CIEL,"114380"
Leg pain,7348,CIEL,"114395"
Pain,1272,CIEL,"114403"
Overweight,6021,CIEL,"114413"
Diseases of Salivary Glands,4669,CIEL,"114506"
Osteomyelitis,4859,CIEL,"114675"
Osteoarthritis of hip,5331,CIEL,"114698"
ARV during pregnancy,5417,CIEL,"1147"
Organic personality disorder,7679,CIEL,"114719"
Drug-induced mood disorder,7421,CIEL,"114721"
Organic mental disorder,7645,CIEL,"114723"
Orchitis and Epididymitis,4842,CIEL,"114730"
Opioid abuse,1068,CIEL,"114750"
Narcotic abuse,1063,CIEL,"114751"
Open Wound of Nose,5202,CIEL,"114764"
Open wound of ear,5206,CIEL,"114786"
Open wound,4828,CIEL,"114797"
Fracture of metatarsal bone,4468,CIEL,"114911"
Femoral Fractures,5265,CIEL,"114931"
Patellar dislocation,4515,CIEL,"114978"
Hip Dislocation,5288,CIEL,"114982"
Shoulder dislocation,4206,CIEL,"114985"
Dislocation of elbow,4480,CIEL,"114989"
Bimalleolar fracture,8151,CIEL,"114996"
Olecranon bursitis,8215,CIEL,"114999"
Breastfed predominately,6162,CIEL,"1150"
Obstetrical complication of anesthesia,7880,CIEL,"115058"
Obstetrical pulmonary embolism,7882,CIEL,"115084"
"Abscess of breast, postpartum",5976,CIEL,"115099"
Infant feeding method,925,CIEL,"1151"
Obesity,1510,CIEL,"115115"
Malnutrition,1743,CIEL,"115122"
Nummular Eczema,4973,CIEL,"115130"
Nonunion of fracture,5314,CIEL,"115145"
Malunion of Fracture,5173,CIEL,"115146"
Hemoperitoneum (nontraumatic),5221,CIEL,"115153"
Nontoxic Uninodular Goiter,5159,CIEL,"115155"
Noninflammatory Disorder of Vagina,5238,CIEL,"115181"
Non-Hodgkin's malignant lymphoma,5099,CIEL,"115195"
Weaned,920,CIEL,"1152"
Enuresis,7507,CIEL,"115243"
Neurosyphilis,4690,CIEL,"115257"
Neuritis,4380,CIEL,"115285"
Nerve root and plexus disorder,4361,CIEL,"115292"
Nephrotic syndrome,4333,CIEL,"115303"
Neoplasm,4863,CIEL,"115332"
Neoplasm of brain,4296,CIEL,"115359"
Neonatal jaundice,4312,CIEL,"115368"
Neonatal disease,4300,CIEL,"115374"
Fetal and newborn aspiration,4256,CIEL,"115378"
Meconium aspiration syndrome of newborn,8498,CIEL,"115381"
Nasal Polyp,5323,CIEL,"115400"
Narcolepsy,7554,CIEL,"115405"
Narcissistic personality disorder,7677,CIEL,"115407"
Myoclonic seizures,1074,CIEL,"115424"
Myocarditis,4396,CIEL,"115428"
Myocardial infarction,556,CIEL,"115432"
Mycetoma,4950,CIEL,"115451"
Muscle Weakness,267,CIEL,"115476"
Multiple gestation,4079,CIEL,"115491"
"Bipolar I disorder, most recent episode (or current) manic, moderate",7415,CIEL,"115725"
Mitral valve regurgitation,4423,CIEL,"115735"
Nephrotic syndrome with lesion of minimal change glomerulonephritis,6594,CIEL,"115745"
Miliary Tuberculosis,4771,CIEL,"115753"
Mild or moderate birth asphyxia,8501,CIEL,"115763"
"Bipolar I disorder, most recent episode (or current) manic, mild",7416,CIEL,"115768"
Mentum or chin presentation,3882,CIEL,"115808"
Mild intellectual disability,7406,CIEL,"115810"
Postpartum mental disorders of mother,7393,CIEL,"115811"
Postpartum mental disorder,7390,CIEL,"115812"
Meningitis,4898,CIEL,"115835"
Skin mole,7824,CIEL,"115844"
Medial epicondylitis of elbow,8216,CIEL,"115861"
Meconium aspiration,3789,CIEL,"115866"
Mastitis-Postpartum,4392,CIEL,"115914"
"Bipolar affective disorder, manic",6457,CIEL,"115924"
Malpresentation of fetus,3787,CIEL,"115939"
Malocclusion,4667,CIEL,"115953"
Malignant Neoplasm of Urinary Bladder,5121,CIEL,"115961"
Malignant Neoplasm of Major Salivary Glands,5110,CIEL,"115992"
Few,2971,CIEL,"1160"
Malignant Neoplasm of Lip,5113,CIEL,"116004"
Gum Cancer,5093,CIEL,"116011"
Malignant neoplasm of fallopian tube,3991,CIEL,"116016"
Cervical cancer,4067,CIEL,"116023"
Malignant neoplasm of breast,4046,CIEL,"116026"
Neoplasm/cancer,1662,CIEL,"116030"
Neoplasm/cancer,1662,CIEL,"116031"
Malignant tumor of uterus,4010,CIEL,"116036"
Malignant Neoplasm of Stomach,5132,CIEL,"116041"
Malignant Neoplasm of Pancreas,5100,CIEL,"116049"
Malignant neoplasm of liver,6597,CIEL,"116066"
Melanoma of Skin,5112,CIEL,"116080"
Lymphoma,5119,CIEL,"116104"
Severe uncontrolled hypertension,4433,CIEL,"116115"
Malignant hypertension,6759,CIEL,"116116"
Male erectile disorder,7655,CIEL,"116123"
Malaria,4781,CIEL,"116128"
"Major Puerperal Infection, Postpartum",4391,CIEL,"116135"
Low birth weight,5546,CIEL,"116222"
Lordosis,4507,CIEL,"116230"
Lichen sclerosus et atrophicus,5002,CIEL,"116317"
Leukemia,4276,CIEL,"116331"
Lethargy,6533,CIEL,"116334"
Leptospirosis,4861,CIEL,"116341"
Leprosy,4902,CIEL,"116344"
Leishmaniasis,4680,CIEL,"116350"
Left Heart Failure,4419,CIEL,"116364"
Hypoactive sexual desire disorder,7542,CIEL,"116414"
Kyphosis,4535,CIEL,"116472"
Calculus of kidney,5157,CIEL,"116500"
Nephropathy,7032,CIEL,"116506"
Keratoderma punctata,4962,CIEL,"116515"
Burn,1235,CIEL,"116543"
"Stiffness of Joint, not Elsewhere Classified",4441,CIEL,"116554"
Ischemic heart disease,4871,CIEL,"116608"
Irregular menstrual cycle,4040,CIEL,"116616"
Intra-uterine fetal demise,3791,CIEL,"116642"
Intracerebral hemorrhage,4211,CIEL,"116677"
"Abdominal or Pelvic Swelling, Mass or Lump",5292,CIEL,"116688"
Intestinal obstruction,4170,CIEL,"116689"
Intestinal Infection,4894,CIEL,"116695"
Intertrochanteric fracture,8153,CIEL,"116707"
Interstitial lung disease,6426,CIEL,"116711"
Claudication,8705,CIEL,"116734"
Insomnia,4903,CIEL,"116743"
Stomach Injury,5225,CIEL,"116786"
Spleen Injury,5327,CIEL,"116788"
Small Intestine Injury,5271,CIEL,"116793"
Hepatic Trauma,5163,CIEL,"116824"
Head injury,4255,CIEL,"116838"
Injury to Cranial Nerve,5232,CIEL,"116874"
HIV infected,3547,CIEL,"1169"
Inhalant abuse,1061,CIEL,"116945"
Inguinal hernia,4895,CIEL,"116954"
Influenza,4820,CIEL,"116958"
Inflammatory polyarthropathy,4497,CIEL,"116967"
Hepatitis,4913,CIEL,"116986"
Cervicitis,1451,CIEL,"116995"
Spontaneous vaginal delivery,3404,CIEL,"1170"
Vaginal infection,4107,CIEL,"117010"
Caesarean section,2640,CIEL,"1171"
Trichomoniasis,4704,CIEL,"117146"
Schistosomiasis,5387,CIEL,"117152"
Fecal incontinence,5704,CIEL,"117208"
Incontinence,7805,CIEL,"117211"
Incomplete legally induced abortion,4034,CIEL,"117233"
Idiopathic Thrombocytopenic Purpura,4220,CIEL,"117295"
Expressed breastmilk,6161,CIEL,"1173"
Hypovolemia,489,CIEL,"117315"
Decreased body temperature,7472,CIEL,"117326"
Mania (Monopolar) Single Episode or Unspecified,4597,CIEL,"117339"
Hypertensive heart disease,4134,CIEL,"117386"
Hypertension,497,CIEL,"117399"
Hypersomnia,7555,CIEL,"117412"
Hyperlipidemia,4227,CIEL,"117441"
Keratoderma,1485,CIEL,"117447"
Attention-deficit hyperactivity disorder,4587,CIEL,"117468"
Hydrocephalus,4252,CIEL,"117470"
Hydrocele,5360,CIEL,"117474"
Not applicable,9,CIEL,"1175"
Hodgkin's Lymphoma,4233,CIEL,"117501"
Histrionic personality disorder,7676,CIEL,"117503"
High-risk pregnancy,4041,CIEL,"117529"
Herpes Zoster,3457,CIEL,"117543"
Ventral Hernia,5347,CIEL,"117556"
Liver failure,496,CIEL,"117598"
Hemorrhagic disease of newborn,4347,CIEL,"117606"
Hemorrhage of newborn,7878,CIEL,"117609"
Haemorrhage In Early Pregnancy,1200,CIEL,"117617"
Hemolytic disease of the fetus or newborn,4335,CIEL,"117625"
Hemoglobinopathy,1764,CIEL,"117635"
Sickle-cell anemia with crisis,4182,CIEL,"117642"
Sickle-cell vaso-occlusive pain crisis,6752,CIEL,"117643"
Hemiplegia,1493,CIEL,"117655"
Hematochezia,3038,CIEL,"117671"
Hemarthrosis,4509,CIEL,"117675"
Haemangioma,5203,CIEL,"117680"
Heart valve disease,4427,CIEL,"117690"
Sickle cell disease,498,CIEL,"117703"
Hallux valgus,4534,CIEL,"117711"
Grand multiparity,3988,CIEL,"117749"
Gonorrhea,3620,CIEL,"117767"
Gonococcal arthritis,4462,CIEL,"117769"
Glomerulonephritis,6592,CIEL,"117780"
Glaucoma,4926,CIEL,"117789"
Gingival recession,4668,CIEL,"117796"
Antepartum,3352,CIEL,"1178"
Genital herpes,3619,CIEL,"117829"
Gender identity disorder,7559,CIEL,"117863"
Gastroparesis,4422,CIEL,"117868"
Gastroenteritis,4169,CIEL,"117889"
Intrapartum,3353,CIEL,"1179"
Fecal Incontinence,7505,CIEL,"117946"
Spine fracture,4187,CIEL,"117969"
Fracture of upper end of tibia,4518,CIEL,"117975"
Proximal humeral fracture,5362,CIEL,"117978"
Fracture of breast bone,4569,CIEL,"117986"
Fracture of skull,4210,CIEL,"117989"
Fracture of shaft of tibia,4459,CIEL,"117993"
Postpartum,3351,CIEL,"1180"
Fracture of Scapula,5143,CIEL,"118001"
Fracture of rib,4191,CIEL,"118003"
Phalanx (hand) fracture,8148,CIEL,"118010"
Fracture of toe,4520,CIEL,"118012"
Fracture of pelvis,4186,CIEL,"118014"
Patella fracture,4526,CIEL,"118016"
Fracture of neck of metacarpal bone,8156,CIEL,"118020"
Fracture of multiple ribs,4563,CIEL,"118025"
Fracture of metacarpal bone,4487,CIEL,"118026"
Humerus fracture,4208,CIEL,"118033"
Forearm fracture,5338,CIEL,"118039"
Fracture of Foot,5337,CIEL,"118040"
Fibula fracture,4573,CIEL,"118044"
Fracture of lower end of humerus,4436,CIEL,"118047"
Fracture of clavicle,5181,CIEL,"118048"
Fracture of cervical vertebra,4181,CIEL,"118050"
Foreign Object Left in Body During Procedure,5168,CIEL,"118072"
Folliculitis decalvans,5052,CIEL,"118120"
Fistula involving female genital tract,5250,CIEL,"118145"
Diffuse cystic mastopathy,5258,CIEL,"118189"
Fetus or newborn affected by maternal complication during pregnancy,4270,CIEL,"118203"
Intrauterine growth retardation,3797,CIEL,"118245"
Fetal distress,3786,CIEL,"118256"
Femoral Hernia,5249,CIEL,"118289"
Female infertility,4020,CIEL,"118293"
Fat in Stool,3049,CIEL,"118305"
Sibling relationship problem,7782,CIEL,"118311"
Fall,5222,CIEL,"118350"
Failed trial of labor,4042,CIEL,"118364"
Failed induction,5544,CIEL,"118366"
Factitious illness,7517,CIEL,"118377"
Face or brow presentation,3872,CIEL,"118388"
Polyphagia,4721,CIEL,"118483"
Esophagitis,4875,CIEL,"118510"
Epiglottitis,4175,CIEL,"118567"
Epidural Hematoma,4578,CIEL,"118571"
Enteritis,4697,CIEL,"118606"
Breast engorgement,5977,CIEL,"118620"
Endometriosis of uterus,4033,CIEL,"118629"
Endometriosis,4092,CIEL,"118631"
Endometrial hyperplasia,3995,CIEL,"118634"
Dental Caries Limited to Enamel,4649,CIEL,"118661"
Elective mutism,7490,CIEL,"118678"
Effusion of joint,1586,CIEL,"118697"
Newborn antiretroviral use,6259,CIEL,"1187"
Lower extremity edema,1590,CIEL,"118729"
Eczema,4787,CIEL,"118731"
Eclampsia,3785,CIEL,"118744"
Eating disorder,4616,CIEL,"118764"
Dysuria,1477,CIEL,"118771"
Dystonia,1394,CIEL,"118773"
Dysthymic disorder,7430,CIEL,"118779"
Cervical dysplasia,4070,CIEL,"118784"
Dysphasia due to Cerebrovascular Disease,4389,CIEL,"118788"
Dysphagia,1597,CIEL,"118789"
Drug-related disorder,4814,CIEL,"118826"
Drug or other substance-induced psychotic disorder,7383,CIEL,"118829"
Diverticulitis,4173,CIEL,"118862"
Alteration of consciousness,4189,CIEL,"118876"
Decreased consciousness,1210,CIEL,"118877"
Mood disorder,4626,CIEL,"118879"
Dissociative disorder,4624,CIEL,"118883"
Disseminated tuberculosis,4858,CIEL,"118890"
Disruptive behavior disorder,7435,CIEL,"118905"
Conduct disorder of unspecified onset,7548,CIEL,"118906"
Vision problem,4707,CIEL,"118938"
Disorder of tongue,4677,CIEL,"118970"
Thyroid disease,8671,CIEL,"118976"
Neuropathy,4364,CIEL,"118983"
Genitourinary problem,4688,CIEL,"118991"
Historical drug start date,3313,CIEL,"1190"
Myopathy,8173,CIEL,"119030"
Other respiratory disorder,4409,CIEL,"119051"
Refractive Error,5388,CIEL,"119056"
Pericardial disease,4126,CIEL,"119092"
Historical drug stop date,3312,CIEL,"1191"
Optic nerve disease,6420,CIEL,"119109"
Disorder of nervous system,7008,CIEL,"119112"
Disease of Nail,5208,CIEL,"119117"
Disease of Lung,4684,CIEL,"119137"
Enteropathy,4870,CIEL,"119175"
Disorder of female genital organs,7541,CIEL,"119207"
Endocrine Disorder,7143,CIEL,"119235"
Cardiovascular disease,1761,CIEL,"119270"
Disorder of bursa,5345,CIEL,"119279"
Encephalopathy,3437,CIEL,"119288"
Current drug used,1746,CIEL,"1193"
Dislocation of Cervical Vertebra,4565,CIEL,"119343"
Filariasis,4739,CIEL,"119354"
Hookworm disease,5385,CIEL,"119356"
Transposition of Great Vessels,4417,CIEL,"119394"
Diphtheria,1747,CIEL,"119399"
Rifampicin + Isoniazid,2113,CIEL,"1194"
Diffuse axonal brain injury,4523,CIEL,"119418"
Diabetes ketoacidosis,4168,CIEL,"119441"
Type II Diabetes Mellitus with Peripheral Circulatory Disorder,5161,CIEL,"119457"
Diabetes,501,CIEL,"119481"
Developmental expressive writing disorder,7396,CIEL,"119487"
Developmental disabilities,7395,CIEL,"119489"
Antibiotics,6765,CIEL,"1195"
Dermatitis herpetiformis,4965,CIEL,"119514"
Food insecurity,4906,CIEL,"119533"
Depression,1631,CIEL,"119537"
Sad mood,6473,CIEL,"119539"
Bipolar depression,6456,CIEL,"119541"
Other dental caries,4641,CIEL,"119558"
Dementia,4596,CIEL,"119566"
Delusional disorder,4618,CIEL,"119570"
Delusion of persecution,6117,CIEL,"119573"
Delirium,4594,CIEL,"119574"
Deep vein thrombosis,5343,CIEL,"119624"
Decubitus ulcer,5326,CIEL,"119656"
Heart decompensation,6569,CIEL,"119664"
Cystitis,5200,CIEL,"119685"
Ovarian cyst,4108,CIEL,"119702"
Cyclothymic disorder,7417,CIEL,"119706"
Coronary heart disease,4851,CIEL,"119816"
Contusion,4201,CIEL,"119866"
Contracture of Joint,5322,CIEL,"119870"
Omphalocele,5316,CIEL,"119938"
Congenital heart disease,4140,CIEL,"119956"
Congenital Deformity of Spine,4522,CIEL,"119980"
Congenital polycystic kidney,4424,CIEL,"119991"
Other conditions due to chromosome anomalies,4316,CIEL,"119998"
Chest (X-ray),3775,CIEL,"12"
Congenital Deformity of Hand,4525,CIEL,"120038"
Congenital anomaly of spinal cord,4512,CIEL,"120049"
Congenital Anomaly of Musculoskeletal System,5301,CIEL,"120073"
Congenital anomaly of limb,4463,CIEL,"120080"
Congenital anomaly of female genital system,4014,CIEL,"120091"
Congenital malformation of fetus,5595,CIEL,"120129"
Condyloma Acuminatum,5294,CIEL,"120146"
Condyloma,1448,CIEL,"120147"
Arrhythmia,1406,CIEL,"120148"
Complication of puerperium,4394,CIEL,"120194"
Complications of Puerperium (old),5421,CIEL,"120195"
Complications from surgery,2843,CIEL,"120198"
Complication of labor and delivery,4054,CIEL,"120220"
Complex Partial Seizures with Consciousness Impaired,1073,CIEL,"120252"
Complete abortion,4044,CIEL,"120295"
Coccidioidomycosis,4927,CIEL,"120330"
Confusion,1206,CIEL,"120345"
WHO Stage 1,3487,CIEL,"1204"
WHO Stage 2,3470,CIEL,"1205"
Chronic viral Hepatitis B,6716,CIEL,"120557"
Chronic sinusitis,5405,CIEL,"120563"
"Chronic Kidney Disease, Stage II (Mild)",446,CIEL,"120574"
"Chronic Kidney Disease, Stage I",447,CIEL,"120575"
Chronic kidney insufficiency,6595,CIEL,"120576"
"Chronic Kidney Disease, Stage V",443,CIEL,"120577"
"Chronic Kidney Disease, Stage IV (Severe)",444,CIEL,"120578"
"Chronic Kidney Disease, Stage III (Moderate)",445,CIEL,"120579"
Chronic pyelonephritis,5276,CIEL,"120581"
Chronic pain disorder,8188,CIEL,"120594"
WHO Stage 3,3484,CIEL,"1206"
Chronic fatigue,4887,CIEL,"120655"
Chronic Bronchitis,4885,CIEL,"120669"
"Mild bipolar I disorder, most recent episode (or current) depressed",7412,CIEL,"120674"
Patellofemoral stress syndrome,8194,CIEL,"120696"
Chondromalacia of patella,4482,CIEL,"120697"
WHO Stage 4,3454,CIEL,"1207"
Chlamydial infection,7931,CIEL,"120728"
Chlamydia,6217,CIEL,"120733"
Chikungunya,4722,CIEL,"120742"
Chest Pain,1250,CIEL,"120749"
Cestode Infection,3041,CIEL,"120759"
Cervical Spinal Cord Injury,4483,CIEL,"120773"
Cerebellar ataxia,8172,CIEL,"120816"
Central nervous system dysfunction in the newborn,7876,CIEL,"120831"
Cementum caries,4654,CIEL,"120845"
Cataract,6327,CIEL,"120860"
Candidiasis,1635,CIEL,"120939"
Calculus of Lower Urinary Tract,5325,CIEL,"120945"
Caffeine intoxication,7788,CIEL,"120968"
Burn of Trunk,5289,CIEL,"120972"
"Burn of Face, Head and Neck",1234,CIEL,"120977"
Bronchiolitis,4273,CIEL,"121009"
Bronchiectasis,4426,CIEL,"121011"
Borderline personality disorder,7678,CIEL,"121057"
Verruca planus,3467,CIEL,"1211"
Blepharitis,4904,CIEL,"121102"
Bipolar II disorder,7408,CIEL,"121121"
Bipolar disorder,4629,CIEL,"121131"
Hyperplasia of prostate,4768,CIEL,"121162"
Benign neoplasm of uterus,5354,CIEL,"121166"
Benign Neoplasm of Urinary Organ,5205,CIEL,"121190"
Molluscum contagiosum,3460,CIEL,"1212"
Benign Neoplasm of Endocrine Gland,5287,CIEL,"121207"
Benign Mucous Membrane Pemphigoid,4960,CIEL,"121212"
Benign Mammary Dysplasia,5269,CIEL,"121213"
Basedow's disease,4221,CIEL,"121238"
Barbiturate abuse,1064,CIEL,"121249"
Bacterial pneumonia,4681,CIEL,"121252"
Bacterial meningitis,3914,CIEL,"121255"
Bacterial infection,6672,CIEL,"121262"
HPV,3621,CIEL,"1213"
Autism,4371,CIEL,"121303"
Attention deficit disorder with hyperactivity,8390,CIEL,"121317"
Atopic dermatitis,4329,CIEL,"121348"
Status Asthmaticus,4218,CIEL,"121372"
Asthma,1665,CIEL,"121375"
Asthenia,4794,CIEL,"121377"
Assault by firearm,4553,CIEL,"121384"
Aspiration pneumonia,8488,CIEL,"121392"
Non-Infectious Destruction of Bone,5284,CIEL,"121402"
Recurrent bacterial pneumonia,3438,CIEL,"1215"
Apnea of newborn,4272,CIEL,"121519"
Aphasia,8145,CIEL,"121529"
Aortic valve stenosis,4416,CIEL,"121532"
Anxiety disorder in conditions classified elsewhere,7485,CIEL,"121541"
Anxiety,4311,CIEL,"121543"
Antisocial personality disorder,7547,CIEL,"121547"
Cutaneous anthrax,4744,CIEL,"121555"
Anthrax,7930,CIEL,"121555"
Anodontia,4663,CIEL,"121596"
Anemia,1393,CIEL,"121629"
Memory loss,4857,CIEL,"121657"
Mental status change,1407,CIEL,"121677"
Alopecia,8681,CIEL,"121681"
Allergy,4197,CIEL,"121689"
Allergic rhinitis,4274,CIEL,"121692"
Algodystrophic syndrome,8186,CIEL,"121706"
Alcohol-induced mental and behavior disorder,4619,CIEL,"121716"
Alcohol abuse,1065,CIEL,"121725"
Aggressive behavior,6361,CIEL,"121748"
Adverse drug effect,4321,CIEL,"121764"
Adjustment disorder,6219,CIEL,"121792"
Acute vaginitis,4004,CIEL,"121809"
Acute Hepatitis B,5408,CIEL,"121812"
Acute Sinusitis,4802,CIEL,"121832"
Acute renal failure,4826,CIEL,"121849"
Acute pulmonary edema,3805,CIEL,"121856"
Acute Periodontitis,4648,CIEL,"121873"
Acute Pericarditis,4782,CIEL,"121875"
Acute Myocarditis,4734,CIEL,"121936"
Acute Lymphadenitis,5216,CIEL,"121999"
Acute glomerulonephritis,4302,CIEL,"122041"
Acute Gingivitis,4650,CIEL,"122043"
Accidental drowning or submersion,5255,CIEL,"122260"
"Twin, Whether Mate Stillborn or Liveborn, Born in Hospital, Delivered",4118,CIEL,"122355"
Dyspnea,1258,CIEL,"122496"
"Anemia,iron deficiency",4750,CIEL,"1226"
Cholera,4757,CIEL,"122604"
Diabetic ketoacidosis without coma,6329,CIEL,"122714"
Zoophobia,7483,CIEL,"122735"
Zika virus,4746,CIEL,"122746"
